page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
2,56,Personalised 18th Birthday Card - Eighteenth Birthday Card for 18 Year Old Boys Eighteen Son Grandson Nephew Brother Men Him (Age 18),EUR 5.66,492,4.8 out of 5 stars,B0B9HVD6M8,https://www.amazon.co.uk/Personalised-18th-Birthday-Card-Eighteenth/dp/B0B9HVD6M8/ref=zg_bs_g_handmade_d_sccl_6/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,57,"Printperfect - SisterAuntie/Aunty - Birthday Cards for Special Sister and Auntie - ""I Couldn't Be Bothered Getting Two Cards"" Funny Card for Her - Pink",EUR 4.56,21,4.7 out of 5 stars,B0F6YSS4CF,https://www.amazon.co.uk/Printperfect-SisterAuntie-Birthday-Special-Bothered/dp/B0F6YSS4CF/ref=zg_bs_g_handmade_d_sccl_7/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,58,Printperfect - K POP Birthday Card For Girls- HAPPY BIRTHDAY IS WHAT IT SOUNDS LIKE K-POP Greetings Card For Girls - Birthday Cards for Friend Daughter Sister Bestie Niece Grandaughter,EUR 4.56,4,5.0 out of 5 stars,B0GCX9BDHD,https://www.amazon.co.uk/Printperfect-Birthday-BIRTHDAY-Greetings-Grandaughter/dp/B0GCX9BDHD/ref=zg_bs_g_handmade_d_sccl_8/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,59,"Chicken Craft Customisable Personalised Drawstring Bag - Ideal PE Kit, Gym, and Swimming Bag for Boys, Girls, Kids in Nursery and Primary School, Available with Monogrammed Initial and Name",EUR 10.27,683,4.6 out of 5 stars,B0CCSY884Y,https://www.amazon.co.uk/Customisable-Personalised-Drawstring-Bag-Monogrammed/dp/B0CCSY884Y/ref=zg_bs_g_handmade_d_sccl_9/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,60,Mermaid Mary's Pocket hug gift | Sending you a big hug | Send a hug in the post gift | Pocket Hug token | good luck for starting school,EUR 4.51,218,4.6 out of 5 stars,B0D5YNNCVQ,https://www.amazon.co.uk/Pocket-gift-Sending-token-heart/dp/B0D5YNNCVQ/ref=zg_bs_g_handmade_d_sccl_10/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,61,Maise & Rose 30th Birthday Card For Her | 30th Birthday Card For Friend | Pink Thirtieth Birthday Card For Women | 30 Today | P177,EUR 4.56,42,4.7 out of 5 stars,B0DPL9NZM3,https://www.amazon.co.uk/Maise-Rose-Birthday-Friend-Thirtieth/dp/B0DPL9NZM3/ref=zg_bs_g_handmade_d_sccl_11/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,62,"Birthday Cards For Daddy – ""We Love You More Than Youtube"" – Fathers Day or Birthday Card From Daughters Sons, Children, Kids, Happy Birthday Father, Daddy, Father's or Bday Gift 150mm x 150mm",EUR 4.56,71,4.7 out of 5 stars,B0DJ11KZHM,https://www.amazon.co.uk/Birthday-Cards-Daddy-Daughters-Children/dp/B0DJ11KZHM/ref=zg_bs_g_handmade_d_sccl_12/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,63,"Print&CoUK - Birthday Surprise Scratch Card, Scratch to reveal, Gift, Surprise, Scratch off ticket",EUR 6.84,14,4.6 out of 5 stars,B0F4DGV9Y6,https://www.amazon.co.uk/Print-CoUK-Birthday-Surprise-Scratch/dp/B0F4DGV9Y6/ref=zg_bs_g_handmade_d_sccl_13/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,64,Snow Fairys Wax Melt Snap Bar 5 Blocks Highly Scented Handmade UK Scented Soy Wax Melts Vegan Aromatherapy,EUR 4.56,270,4.0 out of 5 stars,B09FLQQZXP,https://www.amazon.co.uk/Snow-Fairy-Blocks-Highly-Scented/dp/B09FLQQZXP/ref=zg_bs_g_handmade_d_sccl_14/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
2,65,Maise & Rose Daughter Birthday Card | Birthday Card For Daughter | Daughter Birthday Card With Words | P120,EUR 4.56,135,4.7 out of 5 stars,B0DCSYWCMR,https://www.amazon.co.uk/Maise-Rose-Daughter-Birthday-Words/dp/B0DCSYWCMR/ref=zg_bs_g_handmade_d_sccl_15/520-7137096-7068841?psc=1,2026-02-27,0,Handmade-Products,co.uk
