page,rank,title,price,reviews_count,rating,asin,url,date,bought_number,category,market_place
2,79,"O’Keeffe’s Working Hands, 96g Jar - Hand Cream for Extremely Dry, Cracked Hands | Instantly Boosts Moisture Levels, Creates a Protective Layer & Prevents Moisture Loss",EUR 6.84,81790,4.7 out of 5 stars,B00121UVU0,https://www.amazon.co.uk/OKeeffes-Working-Hands-Hand-Cream/dp/B00121UVU0/ref=zg_bs_g_beauty_d_sccl_29/257-2587524-2935458?psc=1,2026-02-27,0,beauty,co.uk
2,80,"Fushi Organic Castor Oil 250ml Glass Bottle 100% Pure Cold & Fresh-Pressed For Dry Skin & Hair Growth, Eyelashes & Eyebrows Hexane Free Natural Food-grade Sustainably Sourced",EUR 7.42,5114,4.7 out of 5 stars,B00BJJVLJ0,https://www.amazon.co.uk/Fushi-Organic-Castor-Oil-Fresh-Pressed/dp/B00BJJVLJ0/ref=zg_bs_g_beauty_d_sccl_30/257-2587524-2935458?psc=1,2026-02-27,0,beauty,co.uk
2,81,10 PCS Professional Nail Files Double Sided Emery Board(100/180 Grit) Nail Styling Tools Pet Grooming Tools for Home and Salon Use,EUR 4.56,17364,4.5 out of 5 stars,B077PMWLBM,https://www.amazon.co.uk/Professional-Files-Double-Styling-Grooming/dp/B077PMWLBM/ref=zg_bs_g_beauty_d_sccl_81/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,82,"OGX Nourishing with Coconut Milk Hydrating Conditioner, Intensely Moisturizes for Immediate Softness from the First Use, Sulfate Free, 385ml",EUR 5.05,25957,4.5 out of 5 stars,B000TG850M,https://www.amazon.co.uk/OGX-Nourishing-Coconut-Milk-Conditioner/dp/B000TG850M/ref=zg_bs_g_beauty_d_sccl_82/257-2587524-2935458?psc=1,2026-02-27,3K+,beauty,co.uk
2,83,"Batiste Dry Shampoo in Blush 200ml, Floral & Flirty Fragrance, No Rinse Spray to Refresh Hair in Between Washes (Packing May Vary)",EUR 3.03,8493,4.7 out of 5 stars,B00MAJQH24,https://www.amazon.co.uk/Batiste-Floral-Flirty-Blush-Shampoo/dp/B00MAJQH24/ref=zg_bs_g_beauty_d_sccl_83/257-2587524-2935458?psc=1,2026-02-27,6K+,beauty,co.uk
2,84,"O'Keeffe's Working Hands, 80ml Tube - Hand Cream for Extremely Dry, Cracked Hands | Instantly Boosts Moisture Levels, Creates a Protective Layer & Prevents Moisture Loss",EUR 6.44,46117,4.7 out of 5 stars,B011KMZ2WW,https://www.amazon.co.uk/OKeeffes-Working-Hands-Tube-85G/dp/B011KMZ2WW/ref=zg_bs_g_beauty_d_sccl_84/257-2587524-2935458?psc=1,2026-02-27,9K+,beauty,co.uk
2,85,"BYOMA Moisturising Gel Cream (50ml) Lightweight Oil Free Daily Moisturiser with Barrier Repair, Niacinamide and Green Tea, for All Skin Types - Alcohol Free, Vegan",EUR 13.53,6500,4.4 out of 5 stars,B0BJ74DJXG,https://www.amazon.co.uk/BYOMA-Moisturizing-Gel-Cream-50ml/dp/B0BJ74DJXG/ref=zg_bs_g_beauty_d_sccl_85/257-2587524-2935458?psc=1,2026-02-27,8K+,beauty,co.uk
2,86,"e.l.f. Power Grip Primer, Gel-Based & Hydrating Face Primer For Smoothing Skin & Gripping Makeup, Moisturizes & Primes, 0.811 Fl Oz, Clear",EUR 12.37,52711,4.4 out of 5 stars,B09XMYFTB7,https://www.amazon.co.uk/l-f-Gel-Based-Hydrating-Smoothing-Moisturizes/dp/B09XMYFTB7/ref=zg_bs_g_beauty_d_sccl_86/257-2587524-2935458?psc=1,2026-02-27,6K+,beauty,co.uk
2,87,"E45 Moisturising Lotion 500 ml for Dry & Sensitive Skin - Long-Lasting Hydration Protect from Dryness, Reduce Redness - Dermatological Body Moisturiser Lotion - Body Lotion - Daily Moisturiser",EUR 7.79,18153,4.7 out of 5 stars,B001RYSEVK,https://www.amazon.co.uk/E45-100905958-Dermatological-Moisturising-Lotion/dp/B001RYSEVK/ref=zg_bs_g_beauty_d_sccl_87/257-2587524-2935458?psc=1,2026-02-27,0,beauty,co.uk
2,88,"Rimmel London Scandaleyes Exaggerate Eye Definer, 001 Intense Black, 0.35g",EUR 4.48,11901,4.4 out of 5 stars,B08PDPK4B1,https://www.amazon.co.uk/Rimmel-Scandaleyes-Exaggerate-Definer-Intense/dp/B08PDPK4B1/ref=zg_bs_g_beauty_d_sccl_88/257-2587524-2935458?psc=1,2026-02-27,6K+,beauty,co.uk
2,89,"Makartt Extra Strong Nail Glue with Brush – 5s Dries Quickly, Long-Lasting Hold, 7ml Acrylic Adhesive for Nail Tips, Fake Nails & Repairs, No Nail Lamp Needed",EUR 4.56,12274,4.2 out of 5 stars,B0F9DYCLL8,https://www.amazon.co.uk/Makartt-Extra-Strong-Nail-Glue-with-Brush/dp/B0F9DYCLL8/ref=zg_bs_g_beauty_d_sccl_89/257-2587524-2935458?psc=1,2026-02-27,0,beauty,co.uk
2,90,"The INKEY List Caffeine Eye Cream 15ml, Improves Dark Circles, Brightens Under Eye, Fragrance-free, Vegan Friendly, Suitable For All Skin Types",EUR 7.94,3175,4.2 out of 5 stars,B09N9ZV34Z,https://www.amazon.co.uk/INKEY-List-Caffeine-Cream-Circles/dp/B09N9ZV34Z/ref=zg_bs_g_beauty_d_sccl_90/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,91,"Bed Head by TIGI 750ml Recovery Shampoo and Conditioner Set - Deep Moisture, Salon-Pro, Shampoo and Conditioner for Dry, Heat Damaged Hair to Control Frizz, Unisex Colour Protection Hair Treatment",EUR 19.02,26637,4.6 out of 5 stars,B00AYXV5W0,https://www.amazon.co.uk/Bed-Head-Antidotes-Recovery-Conditioner/dp/B00AYXV5W0/ref=zg_bs_g_beauty_d_sccl_91/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,92,"Remington Shine Therapy Hair Straightener with Advanced Ceramic coating infused with Moroccan Argan Oil for sleek & smooth glide, Floating plates, Digital display, 9 settings 150°C–230°C, S8500",EUR 30.85,34354,4.6 out of 5 stars,B008BDSZFK,https://www.amazon.co.uk/Remington-Advanced-Straighteners-Morrocan-Improved/dp/B008BDSZFK/ref=zg_bs_g_beauty_d_sccl_92/257-2587524-2935458?psc=1,2026-02-27,6K+,beauty,co.uk
2,93,"Scholl Fungal Nail Treatment 3.8ml,packaging may vary",EUR 15.85,25292,4.3 out of 5 stars,B00478LF78,https://www.amazon.co.uk/Scholl-Fungal-Nail-Treatment-3-8/dp/B00478LF78/ref=zg_bs_g_beauty_d_sccl_93/257-2587524-2935458?psc=1,2026-02-27,0,beauty,co.uk
2,94,"Dove Summer Revived Medium to Dark Gradual Tanning Lotion for a gradual tan and natural, radiant glow non‑greasy self-tan for all skin types 200 ml",EUR 6.81,3714,4.5 out of 5 stars,B0C8ZBYGHN,https://www.amazon.co.uk/Dove-Revived-Gradual-non%E2%80%91greasy-self-tan/dp/B0C8ZBYGHN/ref=zg_bs_g_beauty_d_sccl_94/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,95,"TRESemmé Moisture Rich Conditioner with vitamin E for dry, damaged hair 900 ml",EUR 4.28,1747,4.7 out of 5 stars,B08Q15C2FB,https://www.amazon.co.uk/TRESemme-Moisture-Rich-Conditioner-900/dp/B08Q15C2FB/ref=zg_bs_g_beauty_d_sccl_95/257-2587524-2935458?psc=1,2026-02-27,10K+,beauty,co.uk
2,96,"OGX Argan Oil of Morocco Extra Penetrating Hair Oil for Dry and Damaged Hair, Intense Hydration and Frizz Control, Infused with Natural Argan Oil, Suitable for All Hair Types, 100ml",EUR 6.82,18850,4.3 out of 5 stars,B084TLVKNP,https://www.amazon.co.uk/OGX-Argan-Morocco-Penetrating-Hair/dp/B084TLVKNP/ref=zg_bs_g_beauty_d_sccl_96/257-2587524-2935458?psc=1,2026-02-27,6K+,beauty,co.uk
